step,loss,top1,top5,valid_spans,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
445,3.2987823486328125,0.39572192513368987,0.553475935828877,374,617.0635862052441,0.0,3848.48974609375,4544.0,21.804044959004386
446,2.947911500930786,0.46756756756756757,0.5648648648648649,370,573.0962382853031,0.0,3848.48974609375,4544.0,21.853136976991664
447,2.8842642307281494,0.4730878186968839,0.5892351274787535,353,533.6791659146547,0.0,3848.48974609375,4544.0,21.900725732994033
448,2.3619205951690674,0.5339233038348082,0.6342182890855457,339,600.0001299083233,0.0,3848.48974609375,4544.0,21.946603151998715
449,3.068070888519287,0.4509283819628647,0.5464190981432361,377,485.49167877435684,0.0,3848.48974609375,4544.0,21.996387345003313
450,3.1075010299682617,0.4581151832460733,0.5445026178010471,382,579.2686489075422,0.0,3848.48974609375,4544.0,22.04735779699695
451,3.2606453895568848,0.4339622641509434,0.5471698113207547,371,685.4028825312853,0.0,3848.48974609375,4544.0,22.097383694999735
452,2.726358652114868,0.5,0.5885416666666666,384,448.6689430773258,0.0,3848.48974609375,4544.0,22.148008264994132
453,3.1050732135772705,0.4296875,0.5572916666666666,384,542.3874982446432,0.0,3848.48974609375,4544.0,22.198493684001733
454,3.234370470046997,0.4322916666666667,0.5625,384,654.3249884992838,0.0,3848.48974609375,4544.0,22.250148111997987
455,2.7597155570983887,0.4810810810810811,0.5756756756756757,370,502.25363636016846,0.0,3848.48974609375,4544.0,22.299195603991393
456,2.7207844257354736,0.5104166666666666,0.5755208333333334,384,431.8263096958399,0.0,3848.48974609375,4544.0,22.34919736700249
457,2.6939761638641357,0.484375,0.5807291666666666,384,458.8829083740711,0.0,3848.48974609375,4544.0,22.399729069002206
458,2.548328399658203,0.5185185185185185,0.6164021164021164,378,418.70346735417843,0.0,3848.48974609375,4544.0,22.44980974099599
459,3.3355517387390137,0.4197860962566845,0.5641711229946524,374,742.634592205286,0.0,3848.48974609375,4544.0,22.49988437400316
460,3.4511613845825195,0.40625,0.5390625,384,623.3080247938633,0.0,3848.48974609375,4544.0,22.550845908001065
461,3.1130893230438232,0.44324324324324327,0.5540540540540541,370,501.26034374535084,0.0,3848.48974609375,4544.0,22.600051731991698
462,2.7838661670684814,0.49326145552560646,0.601078167115903,371,531.9742409586906,0.0,3848.48974609375,4544.0,22.649533103001886
463,2.9092910289764404,0.4583333333333333,0.609375,384,445.45169401168823,0.0,3848.48974609375,4544.0,22.700061030991492
464,3.041407823562622,0.4713541666666667,0.5598958333333334,384,530.7788478881121,0.0,3848.48974609375,4544.0,22.75110256500193
465,3.1982638835906982,0.4393530997304582,0.5498652291105122,371,523.4175415039062,0.0,3848.48974609375,4544.0,22.80064047599444
466,2.8147857189178467,0.4739583333333333,0.59375,384,472.2564826309681,0.0,3848.48974609375,4544.0,22.851324003990158
467,2.305811643600464,0.5390625,0.6171875,384,418.61988167464733,0.0,3848.48974609375,4544.0,22.901247486996
468,2.7643089294433594,0.4821917808219178,0.6109589041095891,365,510.5957844555378,0.0,3848.48974609375,4544.0,22.95015872300428
469,2.6484110355377197,0.5208333333333334,0.5755208333333334,384,349.3274444490671,0.0,3848.48974609375,4544.0,23.000449846003903
470,2.969496488571167,0.46965699208443273,0.5593667546174143,379,543.6232327073812,0.0,3848.48974609375,4544.0,23.050491510002757
471,2.7189857959747314,0.5109289617486339,0.5956284153005464,366,431.9059552103281,0.0,3848.48974609375,4544.0,23.099261052004294
472,2.9429566860198975,0.4453125,0.5677083333333334,384,545.912540152669,0.0,3848.48974609375,4544.0,23.149719070992433
473,2.8252527713775635,0.4713541666666667,0.5755208333333334,384,454.8489008694887,0.0,3848.48974609375,4544.0,23.20029794999573
474,2.445927858352661,0.5442708333333334,0.6223958333333334,384,441.0506658703089,0.0,3848.48974609375,4544.0,23.250631582995993
475,2.391937494277954,0.5078125,0.6041666666666666,384,353.35935436189175,0.0,3848.48974609375,4544.0,23.300759698002366
476,3.0087594985961914,0.4959785522788204,0.5844504021447721,373,526.4198210388422,0.0,3848.48974609375,4544.0,23.350380117000896
477,2.9577367305755615,0.4756756756756757,0.5756756756756757,370,555.6732823997736,0.0,3848.48974609375,4544.0,23.39906620400143
478,2.892406463623047,0.4635416666666667,0.5677083333333334,384,523.0391209721565,0.0,3848.48974609375,4544.0,23.449676331001683
479,2.645000457763672,0.4973958333333333,0.5859375,384,414.01541981101036,0.0,3848.48974609375,4544.0,23.500060296995798
480,2.9895641803741455,0.46875,0.578125,384,541.5952988862991,0.0,3848.48974609375,4544.0,23.55143933299405
481,3.1374828815460205,0.4427083333333333,0.5520833333333334,384,543.7381081581116,0.0,3848.48974609375,4544.0,23.601781067991396
482,2.8708302974700928,0.48021108179419525,0.5699208443271768,379,503.11855709552765,0.0,3848.48974609375,4544.0,23.65219513599004
483,3.0568740367889404,0.4609375,0.5338541666666666,384,508.87601505219936,0.0,3848.48974609375,4544.0,23.7030870019953
484,2.8287105560302734,0.46701846965699206,0.6121372031662269,379,563.5424143522978,0.0,3848.48974609375,4544.0,23.752711241992074
485,3.0594680309295654,0.4739583333333333,0.5598958333333334,384,460.77942360937595,0.0,3848.48974609375,4544.0,23.803125940990867
486,2.5348546504974365,0.5052083333333334,0.6067708333333334,384,513.0813618898392,0.0,3848.48974609375,4544.0,23.852982288997737
487,3.098759174346924,0.45382585751978893,0.5435356200527705,379,603.9870858043432,0.0,3848.48974609375,4544.0,23.90307996099
488,3.0964317321777344,0.4265536723163842,0.5932203389830508,354,622.5676967054605,0.0,3848.48974609375,4544.0,23.951482745993417
489,2.6914479732513428,0.5130208333333334,0.5677083333333334,384,420.87786942720413,0.0,3848.48974609375,4544.0,24.001480494000134
490,3.174715280532837,0.4557291666666667,0.5260416666666666,384,571.1738303303719,0.0,3848.48974609375,4544.0,24.052725720001035
491,2.7983198165893555,0.484375,0.5546875,384,450.6824762672186,0.0,3848.48974609375,4544.0,24.10302118799882
492,2.9076414108276367,0.46875,0.59375,384,513.0250091999769,0.0,3848.48974609375,4544.0,24.153629125998123
493,2.8362884521484375,0.4739583333333333,0.578125,384,453.4567969739437,0.0,3848.48974609375,4544.0,24.203875042992877
494,3.116177797317505,0.43455497382198954,0.581151832460733,382,570.9483456611633,0.0,3848.48974609375,4544.0,24.25424684799509
495,3.5520853996276855,0.3952254641909814,0.5251989389920424,377,689.4473153054714,0.0,3848.48974609375,4544.0,24.304546307001146
496,3.033717632293701,0.4101876675603217,0.5737265415549598,373,609.4492237865925,0.0,3848.48974609375,4544.0,24.354168876991025
497,2.6748013496398926,0.4890710382513661,0.6584699453551912,366,586.3318234980106,0.0,3848.48974609375,4544.0,24.40315570999519
498,3.061737537384033,0.46900269541778977,0.5714285714285714,371,581.6490431725979,0.0,3848.48974609375,4544.0,24.452962747003767
499,3.1916725635528564,0.4557291666666667,0.5442708333333334,384,539.7390404641628,0.0,3848.48974609375,4544.0,24.504200105002383
500,3.517014265060425,0.375,0.5234375,384,641.4196962118149,0.0,3848.48974609375,4544.0,24.55533190499409
501,3.076888084411621,0.4583333333333333,0.5598958333333334,384,608.7095947414637,0.0,3848.48974609375,4544.0,24.606712161999894
502,2.9888083934783936,0.4474393530997305,0.5768194070080862,371,567.1322055459023,0.0,3848.48974609375,4544.0,24.65597956899728
503,2.8438758850097656,0.484375,0.5729166666666666,384,545.1064480096102,0.0,3848.48974609375,4544.0,24.70604272399214
504,3.9172422885894775,0.375,0.4895833333333333,384,657.0038490891457,0.0,3848.48974609375,4544.0,24.75732592800341
505,2.8762290477752686,0.4765625,0.5833333333333334,384,482.840800344944,0.0,3848.48974609375,4544.0,24.807833503000438
506,2.7508718967437744,0.46875,0.6067708333333334,384,484.1437486857176,0.0,3848.48974609375,4544.0,24.858174191991566
507,2.7132859230041504,0.5026455026455027,0.582010582010582,378,467.5697505772114,0.0,3848.48974609375,4544.0,24.90803793100349
508,3.3000385761260986,0.4482758620689655,0.5358090185676393,377,575.7528284937143,0.0,3848.48974609375,4544.0,24.958368203995633
509,3.1949760913848877,0.4192708333333333,0.5494791666666666,384,582.5686749219894,0.0,3848.48974609375,4544.0,25.009231648989953
510,2.537081480026245,0.5390625,0.6197916666666666,384,393.33280546963215,0.0,3848.48974609375,4544.0,25.05965477800055
511,3.0804617404937744,0.4716981132075472,0.5579514824797843,371,467.9970293045044,0.0,3848.48974609375,4544.0,25.109427000003052
512,3.3158798217773438,0.390625,0.5651041666666666,384,665.0510048121214,0.0,3848.48974609375,4544.0,25.1599967959919
513,2.7168169021606445,0.5202156334231806,0.5849056603773585,371,404.37544117867947,0.0,3848.48974609375,4544.0,25.208849941001972
514,3.192969799041748,0.4366576819407008,0.568733153638814,371,624.5738660246134,0.0,3848.48974609375,4544.0,25.258505548990797
515,3.1798267364501953,0.4270833333333333,0.5416666666666666,384,584.060475692153,0.0,3848.48974609375,4544.0,25.309305962990038
516,2.348316192626953,0.5380281690140845,0.6507042253521127,355,499.9283767789602,0.0,3848.48974609375,4544.0,25.3565948309988
517,3.0172181129455566,0.47480106100795755,0.5543766578249337,377,463.0829747468233,0.0,3848.48974609375,4544.0,25.406621528003598
518,2.814967393875122,0.4635416666666667,0.59375,384,501.9830770343542,0.0,3848.48974609375,4544.0,25.457242814998608
519,2.8335797786712646,0.45675675675675675,0.5864864864864865,370,544.9817060232162,0.0,3848.48974609375,4544.0,25.506417212993256
520,2.581609010696411,0.5202156334231806,0.5822102425876011,371,418.10763746500015,0.0,3848.48974609375,4544.0,25.555941591999726
521,3.294551134109497,0.40625,0.5234375,384,572.0124200284481,0.0,3848.48974609375,4544.0,25.606659352997667
522,3.0190916061401367,0.4427083333333333,0.5520833333333334,384,550.0044277608395,0.0,3848.48974609375,4544.0,25.65697707000072
523,2.967975378036499,0.48787061994609165,0.5956873315363881,371,475.1277757436037,0.0,3848.48974609375,4544.0,25.706495894002728
524,2.676764488220215,0.49595687331536387,0.5849056603773585,371,485.48327922821045,0.0,3848.48974609375,4544.0,25.755527439003345
525,2.7078609466552734,0.4869791666666667,0.5963541666666666,384,466.29268132150173,0.0,3848.48974609375,4544.0,25.80571968399454
526,3.232351064682007,0.41952506596306066,0.5488126649076517,379,624.5431189984083,0.0,3848.48974609375,4544.0,25.855823017991497
527,2.646348237991333,0.5026041666666666,0.5885416666666666,384,457.4232976734638,0.0,3848.48974609375,4544.0,25.906697379992693
528,2.7530062198638916,0.4791666666666667,0.5755208333333334,384,427.2363430559635,0.0,3848.48974609375,4544.0,25.957144664993393
529,3.1331734657287598,0.42779291553133514,0.55858310626703,367,563.775481954217,0.0,3848.48974609375,4544.0,26.005951933999313
530,3.0770461559295654,0.4583333333333333,0.5520833333333334,384,502.39345525205135,0.0,3848.48974609375,4544.0,26.056850123000913
531,2.5860660076141357,0.5208333333333334,0.5989583333333334,384,431.25880824029446,0.0,3848.48974609375,4544.0,26.107205806998536
532,2.7490062713623047,0.5052083333333334,0.5729166666666666,384,446.54655212163925,0.0,3848.48974609375,4544.0,26.157431297004223
533,3.013416290283203,0.4296875,0.5338541666666666,384,513.0977295637131,0.0,3848.48974609375,4544.0,26.208133420994272
534,2.6466264724731445,0.5052083333333334,0.5546875,384,368.5821593105793,0.0,3848.48974609375,4544.0,26.258040667002206
535,3.619171380996704,0.3828125,0.53125,384,649.3746798783541,0.0,3848.48974609375,4544.0,26.30879061500309
536,3.1851394176483154,0.4244791666666667,0.5598958333333334,384,567.3035595715046,0.0,3848.48974609375,4544.0,26.35952910799824
537,3.152757406234741,0.4270833333333333,0.5416666666666666,384,545.6953149139881,0.0,3848.48974609375,4544.0,26.40996107799583
538,2.985370635986328,0.46684350132625996,0.5517241379310345,377,488.11976097524166,0.0,3848.48974609375,4544.0,26.460201715002768
539,3.2179882526397705,0.4140625,0.546875,384,536.7484120428562,0.0,3848.48974609375,4544.0,26.51083518199448
540,2.8174078464508057,0.484375,0.5677083333333334,384,491.8426148891449,0.0,3848.48974609375,4544.0,26.56135115500365
541,2.8339684009552,0.46875,0.578125,384,544.8200847953558,0.0,3848.48974609375,4544.0,26.611580215001595
542,3.0247249603271484,0.4661458333333333,0.5651041666666666,384,482.17040303349495,0.0,3848.48974609375,4544.0,26.662192458999925
543,2.9727394580841064,0.4609375,0.5598958333333334,384,502.5136390477419,0.0,3848.48974609375,4544.0,26.712464292999357
544,2.80291485786438,0.484375,0.578125,384,512.9084658622742,0.0,3848.48974609375,4544.0,26.76277522399323
545,2.8587610721588135,0.4869791666666667,0.5677083333333334,384,440.95593328773975,0.0,3848.48974609375,4544.0,26.813021704001585
546,2.7907867431640625,0.4816753926701571,0.5942408376963351,382,426.2464065551758,0.0,3848.48974609375,4544.0,26.86295600500307
547,2.7936713695526123,0.4973544973544973,0.5793650793650794,378,501.41970713436604,0.0,3848.48974609375,4544.0,26.913104252991616
548,2.924345016479492,0.4375,0.6067708333333334,384,553.1232926547527,0.0,3848.48974609375,4544.0,26.963869579994935
549,3.0112617015838623,0.421875,0.5598958333333334,384,556.0907535403967,0.0,3848.48974609375,4544.0,27.013870868002414
550,2.5591983795166016,0.5444743935309974,0.6091644204851752,371,342.38546654582024,0.0,3848.48974609375,4544.0,27.06279234099202
551,3.1554126739501953,0.44594594594594594,0.5594594594594594,370,559.3572631627321,0.0,3848.48974609375,4544.0,27.111891106003895
552,2.68114972114563,0.4895287958115183,0.6099476439790575,382,440.2122258991003,0.0,3848.48974609375,4544.0,27.161803893002798
553,2.725916624069214,0.4791666666666667,0.6145833333333334,384,445.4081514328718,0.0,3848.48974609375,4544.0,27.212204024996026
554,2.6879208087921143,0.46174863387978143,0.6120218579234973,366,485.9143518805504,0.0,3848.48974609375,4544.0,27.26079311099602
555,3.3446948528289795,0.3881019830028329,0.56657223796034,353,700.6594080775976,0.0,3848.48974609375,4544.0,27.30879779800307
556,2.934297561645508,0.46153846153846156,0.6047745358090185,377,512.5808827877045,0.0,3848.48974609375,4544.0,27.358922343002632
557,3.566171407699585,0.3359375,0.5260416666666666,384,674.1949658840895,0.0,3848.48974609375,4544.0,27.40974811700289
558,2.88713002204895,0.4739583333333333,0.5963541666666666,384,561.9813683182001,0.0,3848.48974609375,4544.0,27.460560557999997
559,3.1809334754943848,0.45108695652173914,0.5489130434782609,368,553.5313246846199,0.0,3848.48974609375,4544.0,27.50985604399466
560,2.825455904006958,0.46684350132625996,0.583554376657825,377,649.6459370553493,0.0,3848.48974609375,4544.0,27.560336608003126
561,2.5277438163757324,0.5013623978201635,0.6321525885558583,367,457.5071138590574,0.0,3848.48974609375,4544.0,27.61003220800194
562,2.8394827842712402,0.47757255936675463,0.5672823218997362,379,461.1805965155363,0.0,3848.48974609375,4544.0,27.660080576999462
563,3.3067948818206787,0.4010989010989011,0.5851648351648352,364,634.1592303663492,0.0,3848.48974609375,4544.0,27.70941374100221
564,2.8431293964385986,0.453125,0.5963541666666666,384,433.2372333854437,0.0,3848.48974609375,4544.0,27.759726022995892
565,2.8053600788116455,0.46112600536193027,0.6327077747989276,373,529.3401373177767,0.0,3848.48974609375,4544.0,27.809097318997374
566,2.7377517223358154,0.4739583333333333,0.578125,384,460.4940236210823,0.0,3848.48974609375,4544.0,27.85956936200091
567,3.2254135608673096,0.4140625,0.5546875,384,554.2927616387606,0.0,3848.48974609375,4544.0,27.910447645001113
568,3.13319993019104,0.4296875,0.5390625,384,554.6582078635693,0.0,3848.48974609375,4544.0,27.961787455002195
569,2.8756752014160156,0.4487534626038781,0.5678670360110804,361,562.1803281009197,0.0,3848.48974609375,4544.0,28.010174301991356
570,2.938974618911743,0.4557291666666667,0.5520833333333334,384,530.7114001661539,0.0,3848.48974609375,4544.0,28.06034453699249
571,3.325935125350952,0.4401041666666667,0.5442708333333334,384,539.8192207068205,0.0,3848.48974609375,4544.0,28.11120753499563
572,3.1868033409118652,0.4393530997304582,0.555256064690027,371,565.3853809833527,0.0,3848.48974609375,4544.0,28.160907222991227
573,3.0589659214019775,0.4813753581661891,0.5845272206303725,349,588.8027945160866,0.0,3848.48974609375,4544.0,28.208676822992857
574,3.200622797012329,0.4581005586592179,0.5670391061452514,358,562.9829138219357,0.0,3848.48974609375,4544.0,28.256799583003158
575,3.321911096572876,0.3806970509383378,0.6219839142091153,373,753.4547266066074,0.0,3848.48974609375,4544.0,28.30713495099917
576,3.4541401863098145,0.40633245382585753,0.5356200527704486,379,629.4818913191557,0.0,3848.48974609375,4544.0,28.35775422998995
577,3.1745755672454834,0.4296875,0.5338541666666666,384,585.1607297360897,0.0,3848.48974609375,4544.0,28.408497212993097
578,3.1169607639312744,0.4609375,0.5651041666666666,384,608.3855219632387,0.0,3848.48974609375,4544.0,28.459665620990563
579,3.2064731121063232,0.4393530997304582,0.5768194070080862,371,596.8203781545162,0.0,3848.48974609375,4544.0,28.509768511998118
580,3.270116090774536,0.4375,0.5572916666666666,384,583.6202315539122,0.0,3848.48974609375,4544.0,28.563943588000257
581,3.093336820602417,0.4453125,0.578125,384,529.8293254375458,0.0,3848.48974609375,4544.0,28.615199181003845
582,3.450786828994751,0.390625,0.5703125,384,631.0056878626347,0.0,3848.48974609375,4544.0,28.66665208399354
583,2.7465527057647705,0.5,0.5729166666666666,384,418.78524193167686,0.0,3848.48974609375,4544.0,28.71669935299724
584,2.899186372756958,0.4791666666666667,0.578125,384,454.69449961185455,0.0,3848.48974609375,4544.0,28.76726853499713
585,2.8441641330718994,0.48247978436657685,0.5579514824797843,371,420.8486442267895,0.0,3848.48974609375,4544.0,28.816450665995944
586,2.999361038208008,0.4661458333333333,0.5598958333333334,384,469.85640400648117,0.0,3848.48974609375,4544.0,28.86706319899531
587,3.3622279167175293,0.35356200527704484,0.575197889182058,379,711.2656314969063,0.0,3848.48974609375,4544.0,28.917575957995723
588,2.8195860385894775,0.4661458333333333,0.59375,384,492.01185758411884,0.0,3848.48974609375,4544.0,28.96859902900178
589,3.169917106628418,0.43646408839779005,0.585635359116022,362,566.501028612256,0.0,3848.48974609375,4544.0,29.017694237991236
590,3.0620222091674805,0.4401041666666667,0.5703125,384,550.1042422801256,0.0,3848.48974609375,4544.0,29.06841776499641
591,2.830916404724121,0.46875,0.6015625,384,451.49617010354996,0.0,3848.48974609375,4544.0,29.119273488002364
592,3.160501003265381,0.431266846361186,0.5768194070080862,371,597.9708473980427,0.0,3848.48974609375,4544.0,29.16900557599729
593,3.5091207027435303,0.3854166666666667,0.5286458333333334,384,601.1940072476864,0.0,3848.48974609375,4544.0,29.220212148997234
594,2.9947726726531982,0.4453125,0.5546875,384,579.9992687553167,0.0,3848.48974609375,4544.0,29.27051136699447
595,2.849968671798706,0.4661458333333333,0.5911458333333334,384,456.87453274428844,0.0,3848.48974609375,4544.0,29.32067380999797
596,2.893540382385254,0.49066666666666664,0.5893333333333334,375,499.53204895555973,0.0,3848.48974609375,4544.0,29.37026615999639
597,2.8208632469177246,0.48787061994609165,0.5956873315363881,371,472.95089460909367,0.0,3848.48974609375,4544.0,29.419218609997188
598,2.47971510887146,0.53125,0.6171875,384,454.0887556374073,0.0,3848.48974609375,4544.0,29.469528606001404
599,2.979116201400757,0.4583333333333333,0.5338541666666666,384,476.7412198036909,0.0,3848.48974609375,4544.0,29.51975781499641
600,3.2186226844787598,0.46218487394957986,0.5854341736694678,357,613.9749481827021,0.0,3848.48974609375,4544.0,29.569554065994453
601,3.2401301860809326,0.44562334217506633,0.5570291777188329,377,587.7792175263166,0.0,3848.48974609375,4544.0,29.620194007991813
602,2.7040302753448486,0.4973958333333333,0.5703125,384,434.3810113966465,0.0,3848.48974609375,4544.0,29.670789677998982
603,2.7731752395629883,0.484375,0.6041666666666666,384,437.81517212092876,0.0,3848.48974609375,4544.0,29.72108740299882
604,2.92025089263916,0.5,0.5918918918918918,370,453.5443925112486,0.0,3848.48974609375,4544.0,29.770609560990124
605,2.550225257873535,0.515625,0.59375,384,422.5776216387749,0.0,3848.48974609375,4544.0,29.820805700001074
606,3.042956590652466,0.4453125,0.5416666666666666,384,471.34717044234276,0.0,3848.48974609375,4544.0,29.871200694004074
607,3.207648515701294,0.4293193717277487,0.5968586387434555,382,605.2122765481472,0.0,3848.48974609375,4544.0,29.921593867999036
608,2.8502767086029053,0.49326145552560646,0.5849056603773585,371,472.49953116476536,0.0,3848.48974609375,4544.0,29.971260373000405
609,2.412149429321289,0.5390625,0.6067708333333334,384,420.2685656398535,0.0,3848.48974609375,4544.0,30.021216259003268
610,3.320823907852173,0.453125,0.5338541666666666,384,517.7394938617945,0.0,3848.48974609375,4544.0,30.072030933995848
611,2.828929901123047,0.4869791666666667,0.6041666666666666,384,468.05733719468117,0.0,3848.48974609375,4544.0,30.122704690002138
612,3.0156068801879883,0.45910290237467016,0.5725593667546174,379,473.30174496769905,0.0,3848.48974609375,4544.0,30.172490818004007
613,3.3811604976654053,0.4036458333333333,0.5234375,384,567.11656434834,0.0,3848.48974609375,4544.0,30.224039371998515
614,2.492553472518921,0.5364583333333334,0.6145833333333334,384,454.2745494544506,0.0,3848.48974609375,4544.0,30.27466698999342
615,2.508801221847534,0.5078125,0.6041666666666666,384,421.1574053168297,0.0,3848.48974609375,4544.0,30.325485280991415
616,3.2041330337524414,0.4427083333333333,0.5885416666666666,384,534.9984670132399,0.0,3848.48974609375,4544.0,30.376938180997968
617,2.8679797649383545,0.4713541666666667,0.5833333333333334,384,468.9786590784788,0.0,3848.48974609375,4544.0,30.42843929299852
618,2.504201889038086,0.5208333333333334,0.6354166666666666,384,391.0292773246765,0.0,3848.48974609375,4544.0,30.47969069199462
619,2.8606748580932617,0.46131805157593125,0.6017191977077364,349,566.1606712937355,0.0,3848.48974609375,4544.0,30.527891726000234
620,3.144423007965088,0.4555256064690027,0.555256064690027,371,517.8652544617653,0.0,3848.48974609375,4544.0,30.577427732991055
621,3.118452787399292,0.3978201634877384,0.6076294277929155,367,678.0643055737019,0.0,3848.48974609375,4544.0,30.626770407994627
622,2.883073568344116,0.453125,0.5572916666666666,384,531.9867755919695,0.0,3848.48974609375,4544.0,30.67752533899329
623,2.6095170974731445,0.5052083333333334,0.5859375,384,490.6559218019247,0.0,3848.48974609375,4544.0,30.729449917998863
624,2.9099245071411133,0.4583333333333333,0.578125,384,574.1645881831646,0.0,3848.48974609375,4544.0,30.780794520003838
625,2.983130693435669,0.4528301886792453,0.5633423180592992,371,546.43024687469,0.0,3848.48974609375,4544.0,30.830078754996066
626,3.1436569690704346,0.44297082228116713,0.5517241379310345,377,557.1712015420198,0.0,3848.48974609375,4544.0,30.880001318990253
627,3.1350209712982178,0.4375,0.5598958333333334,384,488.3058653920889,0.0,3848.48974609375,4544.0,30.930257193991565
628,2.8213634490966797,0.4854111405835544,0.5755968169761273,377,460.48174956440926,0.0,3848.48974609375,4544.0,30.980271460997756
629,2.886939287185669,0.48517520215633425,0.5417789757412399,371,492.9876783043146,0.0,3848.48974609375,4544.0,31.029316649000975
630,3.630470037460327,0.3880208333333333,0.5104166666666666,384,608.5217951238155,0.0,3848.48974609375,4544.0,31.080087784997886
631,2.942563772201538,0.4479166666666667,0.5755208333333334,384,484.44695694744587,0.0,3848.48974609375,4544.0,31.13068526299321
632,2.8802545070648193,0.4817708333333333,0.6067708333333334,384,485.6157878935337,0.0,3848.48974609375,4544.0,31.18073140399065
633,2.7142512798309326,0.48501362397820164,0.5912806539509536,367,475.96691048145294,0.0,3848.48974609375,4544.0,31.22988454499864
634,2.8601553440093994,0.48360655737704916,0.5819672131147541,366,477.3873866647482,0.0,3848.48974609375,4544.0,31.278644901991356
635,2.937687873840332,0.4528301886792453,0.5579514824797843,371,471.8634556978941,0.0,3848.48974609375,4544.0,31.32805106199521
636,2.758175849914551,0.4895833333333333,0.5729166666666666,384,406.05363816022873,0.0,3848.48974609375,4544.0,31.378144539994537
637,3.0629143714904785,0.456,0.5573333333333333,375,497.19275714457035,0.0,3848.48974609375,4544.0,31.427990394004155
638,2.7853922843933105,0.5102639296187683,0.6187683284457478,341,543.0059627741575,0.0,3848.48974609375,4544.0,31.474841987001128
639,2.7460639476776123,0.4895833333333333,0.5859375,384,503.1186247318983,0.0,3848.48974609375,4544.0,31.524992883991217
640,2.890216827392578,0.4453125,0.5598958333333334,384,511.6180667132139,0.0,3848.48974609375,4544.0,31.57591524599411
641,2.7326669692993164,0.4973958333333333,0.5625,384,418.12471091747284,0.0,3848.48974609375,4544.0,31.626514928997494
642,3.2081069946289062,0.4505208333333333,0.5546875,384,527.3631533682346,0.0,3848.48974609375,4544.0,31.677614996995544
643,2.5855307579040527,0.5026178010471204,0.6230366492146597,382,460.7474343329668,0.0,3848.48974609375,4544.0,31.727625051993527
644,2.7641866207122803,0.48450704225352115,0.5802816901408451,355,486.3591473698616,0.0,3848.48974609375,4544.0,31.77536290399439
645,2.668638229370117,0.5040431266846361,0.5983827493261455,371,431.4812820851803,0.0,3848.48974609375,4544.0,31.824358454992762
646,3.012190580368042,0.4582210242587601,0.5929919137466307,371,558.3819451928139,0.0,3848.48974609375,4544.0,31.873731653991854
647,2.831805467605591,0.484375,0.6276041666666666,384,514.7622958868742,0.0,3848.48974609375,4544.0,31.92393532699498
648,3.1704328060150146,0.42934782608695654,0.5652173913043478,368,561.0780226439238,0.0,3848.48974609375,4544.0,31.973747804004233
649,3.0623207092285156,0.4557291666666667,0.5729166666666666,384,557.2246008068323,0.0,3848.48974609375,4544.0,32.02444836299401
650,3.1466760635375977,0.4270833333333333,0.5390625,384,581.4439843147993,0.0,3848.48974609375,4544.0,32.075392140992335
651,3.018953323364258,0.4869791666666667,0.5963541666666666,384,546.0409901738167,0.0,3848.48974609375,4544.0,32.126419756998075
652,3.326188325881958,0.4635416666666667,0.5338541666666666,384,534.7450783848763,0.0,3848.48974609375,4544.0,32.17725894499745
653,3.0550076961517334,0.4557291666666667,0.578125,384,505.30048245191574,0.0,3848.48974609375,4544.0,32.2278974189976
654,3.273616075515747,0.421875,0.5390625,384,576.9002777040005,0.0,3848.48974609375,4544.0,32.27874679699016
655,2.699808120727539,0.47643979057591623,0.6020942408376964,382,510.5070293992758,0.0,3848.48974609375,4544.0,32.32894753299479
656,2.923917770385742,0.4791666666666667,0.5651041666666666,384,529.9725566208363,0.0,3848.48974609375,4544.0,32.3797316949931
657,3.6767046451568604,0.3385416666666667,0.5052083333333334,384,684.9390478730202,0.0,3848.48974609375,4544.0,32.431059645998175
658,2.7098498344421387,0.5065963060686016,0.5857519788918206,379,405.09318225085735,0.0,3848.48974609375,4544.0,32.48080907399708
659,2.584599018096924,0.5138888888888888,0.625,360,467.846348837018,0.0,3848.48974609375,4544.0,32.52866603899747
660,3.067718505859375,0.4505208333333333,0.546875,384,510.19563995301723,0.0,3848.48974609375,4544.0,32.57946139200067
661,3.2129294872283936,0.41509433962264153,0.5633423180592992,371,560.8536193519831,0.0,3848.48974609375,4544.0,32.62933287899068
662,2.6846494674682617,0.46875,0.5807291666666666,384,415.3470892608166,0.0,3848.48974609375,4544.0,32.679661478992784
663,3.1168622970581055,0.46703296703296704,0.5769230769230769,364,607.0058162212372,0.0,3848.48974609375,4544.0,32.72858204800286
664,2.944709539413452,0.4765625,0.5729166666666666,384,459.75054524838924,0.0,3848.48974609375,4544.0,32.778938921997906
665,2.6947021484375,0.4947916666666667,0.5885416666666666,384,422.6715081036091,0.0,3848.48974609375,4544.0,32.82910569199885
666,2.7000153064727783,0.515625,0.5807291666666666,384,448.43926878273487,0.0,3848.48974609375,4544.0,32.87914988500415
667,2.711663246154785,0.5234375,0.5911458333333334,384,420.78637778759,0.0,3848.48974609375,4544.0,32.929716614002245
668,2.2642900943756104,0.5570291777188329,0.623342175066313,377,397.2446494102478,0.0,3848.48974609375,4544.0,32.979544236994116
669,2.921290636062622,0.4791666666666667,0.5989583333333334,384,488.61974960565567,0.0,3848.48974609375,4544.0,33.02998762999778
